POS,#,Name,Inf,TM,LG,Lev,DOB,Age,NAT,HT,WT,B,T,OVR,POT,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,FB,CH,CB,SL,SI,SP,CT,FO,CC,SC,KC,KN,PIT,G/F,VELO,VT,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,SR,STE,RUN,PA,AB,AVG,OBP,SLG,RC,wOBA,OPS,BABIP,WPA,wRC,WAR,BatR,wSB,UBR,BsR,SV,BS,IP,ER,ERA,FIP,WPA,WAR,rWAR,SIERA
SS,11,Jeff Schultz,,-,-,-,10/09/2037,16,USA,6' 2',175 lbs,Right,Right,0.5 Stars,2.0 Stars,9,5,7,1,1,11,9,10,10,6,4,12,4,8,6,1,1,10,55,8,Normal,Pull,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,2,2,4,58,52,61,45,36,31,46,52,20,17,6,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,25,Kevin Sea,,-,-,-,04/16/2032,22,USA,6' 1',185 lbs,Right,Right,0.5 Stars,2.0 Stars,12,16,13,21,27,9,17,13,14,25,32,11,15,11,13,20,26,8,25,5,Flyball,Normal,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,3/4,Normal,1,1,52,53,36,13,7,34,4,19,35,38,33,19,17,11,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,18,Brian Seay,,-,-,-,11/05/2036,17,USA,6' 3',195 lbs,Left,Left,0.5 Stars,2.0 Stars,3,2,6,7,1,3,1,1,1,1,1,1,5,6,9,10,3,9,40,7,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,SIDE,Normal,1,3,1,1,1,26,23,39,3,46,41,50,34,32,37,9,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,16,Danny Segura,,Boston (INT),INT,INT,08/01/2036,18,VEN,6' 1',185 lbs,Right,Right,0.5 Stars,1.5 Stars,4,1,1,1,1,7,6,9,2,1,1,11,1,1,1,1,1,3,52,4,Normal,Spray,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,1,1,2,37,34,42,42,22,29,29,13,8,3,17,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,15,Oliver Seidner,,-,-,-,09/14/2036,18,USA,6' 2',195 lbs,Right,Right,0.5 Stars,4.5 Stars,10,12,7,11,15,10,13,12,9,13,16,12,12,10,6,10,14,9,23,8,Normal,Pull,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,SIDE,Normal,1,1,12,11,9,31,43,88,26,46,53,73,26,28,20,27,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,13,Sal Sena,,Detroit (INT),INT,INT,04/29/2036,18,VEN,6' 4',185 lbs,Right,Right,0.5 Stars,1.5 Stars,10,14,8,1,1,1,17,13,11,6,10,11,13,9,6,1,1,1,51,5,Normal,Normal,Spray,1,1,1,18,1,1,1,1,18,1,1,1,1,18,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,1,2,2,31,41,26,41,23,21,33,58,42,23,30,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,25,Justin Sepe,,-,-,-,11/23/2035,18,USA,6' 1',185 lbs,Switch,Right,0.5 Stars,1.5 Stars,1,1,2,4,1,1,1,1,1,1,1,1,1,1,5,8,1,1,24,1,Normal,Spray,Normal,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,86-88,3/4,Normal,1,5,2,1,1,34,47,57,25,29,33,56,34,32,32,45,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,10,Jose Serna,,Jacksonville (INT),INT,INT,02/10/2037,17,DOM,6' 4',210 lbs,Left,Left,0.5 Stars,2.0 Stars,1,1,1,9,4,1,1,1,1,1,1,1,2,3,3,10,8,3,16,8,Normal,Normal,Normal,1,1,1,13,1,1,1,1,13,1,1,1,1,13,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,85-87,85-87,3/4,Normal,1,1,2,1,1,26,25,25,25,7,24,18,37,37,33,40,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,44,Joel Shannon,,-,-,-,01/30/2037,17,USA,6' 3',195 lbs,Right,Right,0.5 Stars,2.5 Stars,9,8,5,3,6,10,10,10,8,8,10,12,7,8,4,1,4,9,36,2,Normal,Spray,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,3/4,Normal,1,1,5,6,13,23,17,43,11,46,38,64,18,8,2,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,22,Josh Sharp,,-,-,-,12/21/2037,16,USA,5' 10',160 lbs,Left,Left,0.5 Stars,2.0 Stars,1,2,9,6,2,1,1,1,5,1,1,1,4,3,10,9,4,3,68,68,Line Drive,Normal,Normal,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,85-87,OTT,Normal,1,1,3,4,4,32,29,28,3,67,47,53,70,63,61,58,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,44,Adam Shelley,,-,-,-,10/18/2035,18,USA,6' 2',190 lbs,Switch,Right,0.5 Stars,1.0 Stars,3,1,1,1,1,10,1,8,1,1,1,12,1,1,1,1,1,9,54,9,Normal,Spray,Normal,1,1,1,11,1,1,1,1,11,1,1,1,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,83-85,OTT,Normal,1,5,1,2,1,28,34,50,25,51,20,28,22,17,6,21,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,19,Chris Shelton,,-,-,-,05/25/2033,21,USA,6' 1',185 lbs,Switch,Left,0.5 Stars,2.5 Stars,19,20,24,20,25,19,22,21,26,23,29,23,20,18,24,19,23,18,5,8,Flyball,Spray,Normal,1,1,1,7,1,1,1,1,7,1,1,1,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,88-90,3/4,Normal,1,1,6,11,9,12,10,28,3,59,48,51,61,33,32,7,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,24,Malcolm Shelton,,-,-,-,06/16/2036,18,USA,6' 2',175 lbs,Switch,Right,0.5 Stars,3.5 Stars,12,14,10,1,1,12,13,11,7,1,1,10,14,12,10,1,1,12,48,48,Line Drive,Normal,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,SIDE,Normal,1,1,4,2,2,58,44,78,49,43,30,64,63,51,55,38,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,24,Brian Sherman,,-,-,-,09/05/2036,18,USA,6' 5',200 lbs,Left,Left,0.5 Stars,1.5 Stars,8,10,1,1,1,3,6,1,1,1,1,1,11,9,1,2,1,6,88,5,Groundball,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,SUB,Normal,1,1,2,2,1,29,49,55,3,39,27,71,16,11,4,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,12,Tadakatsu Shoda,,Kansas City (INT),INT,INT,02/04/2037,17,BRA,6' 5',200 lbs,Right,Right,0.5 Stars,2.0 Stars,6,3,2,1,1,9,8,10,5,6,1,12,2,4,1,1,1,7,23,6,Normal,Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,87-89,87-89,3/4,Normal,1,1,2,1,1,38,45,48,42,13,31,62,30,16,15,10,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,72,Danny Shoener,,-,-,-,11/21/2037,16,USA,6' 2',185 lbs,Switch,Right,0.5 Stars,3.5 Stars,5,10,5,15,12,1,5,1,1,11,11,1,11,8,6,16,13,1,32,5,Flyball,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,3/4,GB'er,1,1,9,9,10,39,46,34,52,43,26,15,24,45,47,51,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,13,Kevin Short,,-,-,-,06/11/2037,17,USA,6' 1',180 lbs,Right,Right,0.5 Stars,3.5 Stars,9,5,8,6,4,10,10,10,10,11,9,12,4,8,6,3,2,10,37,6,Normal,Spray,Spray,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,86-88,86-88,SIDE,GB'er,1,3,9,9,7,40,38,71,30,47,35,59,19,5,3,25,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,20,Cory Shumaker,,-,-,-,03/19/2033,21,USA,6' 4',205 lbs,Left,Left,0.5 Stars,2.0 Stars,14,25,16,18,29,1,21,11,13,12,24,1,27,15,17,20,31,1,40,9,Normal,Normal,Spray,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,86-88,87-89,3/4,Normal,1,1,3,2,1,5,2,23,1,56,20,67,80,57,54,45,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,29,Jordan Sifuentes,,Toronto (INT),INT,INT,07/11/2035,19,MEX,6' 3',200 lbs,Right,Right,0.5 Stars,1.5 Stars,1,1,1,6,7,1,1,1,1,11,10,1,1,1,1,4,5,1,31,11,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,84-86,3/4,Normal,1,1,49,53,47,14,8,26,2,31,37,51,3,9,10,5,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,21,Rick Sigurdson,,-,-,-,07/13/2036,18,USA,6' 0',185 lbs,Right,Right,0.5 Stars,2.5 Stars,10,9,10,3,1,13,10,11,11,8,3,14,9,10,10,1,1,12,52,7,Line Drive,Normal,Normal,1,1,1,8,1,1,1,1,8,1,1,1,1,8,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,6,12,6,6,17,14,48,10,57,57,60,64,61,60,66,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,8,Keith Silver,,-,-,-,08/30/2037,17,USA,6' 1',180 lbs,Left,Right,0.5 Stars,2.5 Stars,9,2,2,6,1,11,1,1,1,1,1,1,5,10,4,10,7,13,42,7,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,SIDE,Normal,1,1,7,12,7,10,6,34,1,62,56,56,39,48,40,58,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,28,Israel Silverstro,,Kansas City (INT),INT,INT,03/29/2038,16,PAN,6' 6',205 lbs,Right,Left,0.5 Stars,2.5 Stars,1,1,1,13,13,1,3,1,2,16,15,1,1,1,1,12,13,1,12,8,Flyball,Pull,Normal,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,87-89,87-89,SIDE,Normal,1,1,1,3,1,16,7,8,3,44,25,25,57,40,32,33,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
RF,4,Nick Simmons,,-,-,-,12/20/2030,23,USA,6' 0',195 lbs,Right,Right,0.5 Stars,2.0 Stars,19,17,22,21,28,23,19,23,24,27,35,29,17,18,21,20,26,21,39,10,Normal,Pull,Normal,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,84-86,3/4,Normal,1,5,1,2,3,21,11,19,8,69,31,26,70,55,54,42,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,18,Edoardo Simoes,,Los Angeles (INT),INT,INT,01/13/2037,17,VEN,6' 4',200 lbs,Switch,Right,0.5 Stars,1.5 Stars,1,1,1,6,1,1,1,1,4,11,9,1,1,1,1,4,1,1,50,2,Flyball,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,23,52,34,16,16,37,10,30,12,35,4,1,1,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,6,Rory Sims,,Indianapolis (INT),INT,INT,01/15/2038,16,AUS,6' 3',175 lbs,Right,Right,0.5 Stars,2.0 Stars,3,5,3,1,1,2,9,9,6,1,1,9,4,2,2,1,1,1,56,8,Line Drive,Normal,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,84-86,SIDE,GB'er,1,4,2,1,1,52,40,62,26,54,21,58,74,64,64,56,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
2B,20,Brian Skinner,,-,-,-,03/26/2035,19,USA,6' 3',200 lbs,Right,Right,0.5 Stars,3.0 Stars,10,11,13,12,16,10,12,11,14,14,18,12,11,10,12,12,16,9,25,4,Normal,Pull,Spray,1,1,1,10,1,1,1,1,10,1,1,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,5,3,5,51,39,39,68,42,43,38,69,26,14,3,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,32,Jason Sklar,,-,-,-,11/23/2033,20,USA,6' 2',185 lbs,Right,Right,0.5 Stars,2.0 Stars,20,21,18,14,11,21,23,24,21,17,13,26,20,19,18,12,11,20,23,8,Normal,Spray,Spray,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,6,5,1,1,31,21,40,16,60,51,35,70,46,38,51,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,16,George Smith,,-,-,-,07/29/2033,21,USA,6' 0',185 lbs,Left,Left,0.5 Stars,3.0 Stars,25,23,25,15,16,28,19,19,21,11,11,20,24,27,26,17,18,31,83,6,Normal,Pull,Pull,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,84-86,3/4,Normal,1,5,1,1,2,58,60,27,3,35,64,42,37,15,12,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,22,Josh Smith,,-,-,-,09/20/2032,21,USA,6' 4',200 lbs,Switch,Right,0.5 Stars,1.5 Stars,10,14,10,7,3,4,12,8,6,1,1,1,15,11,10,10,6,8,86,4,Normal,Normal,Normal,1,1,1,12,1,1,1,1,12,1,1,1,1,12,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,84-86,3/4,Normal,1,1,1,4,4,36,46,71,26,31,33,55,29,17,10,3,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,8,Nate Smith,,-,-,-,08/23/2036,18,USA,6' 2',195 lbs,Left,Right,0.5 Stars,2.0 Stars,4,2,8,1,2,6,1,1,3,1,1,1,3,6,9,4,4,9,20,11,Normal,Spray,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,87-89,87-89,3/4,Normal,1,1,35,59,52,12,6,49,3,39,35,49,21,6,2,24,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,4,Noah Smith,,-,-,-,12/23/2036,17,USA,6' 2',185 lbs,Right,Right,0.5 Stars,2.5 Stars,9,10,3,9,4,10,11,11,7,12,9,13,9,8,2,6,2,9,22,3,Normal,Normal,Normal,1,1,1,16,1,1,1,1,16,1,1,1,1,16,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,89-91,91-93,3/4,Normal,1,1,1,2,3,12,9,19,6,39,45,44,49,31,23,14,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
3B,20,Peter Smith,,-,-,-,07/27/2036,18,USA,6' 2',185 lbs,Right,Right,0.5 Stars,2.5 Stars,12,11,11,5,1,15,12,14,12,11,6,17,10,12,10,2,1,15,52,9,Normal,Normal,Spray,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,88-90,90-92,3/4,Normal,1,4,11,12,6,31,51,73,25,40,35,51,59,40,46,29,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
LF,25,Shamar Smith,,-,-,-,10/14/2036,17,USA,6' 5',200 lbs,Switch,Right,0.5 Stars,2.0 Stars,6,3,6,6,2,9,7,9,9,11,9,10,2,4,5,3,1,6,15,9,Normal,Pull,Pull,1,1,1,15,1,1,1,1,15,1,1,1,1,15,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,2,2,3,10,10,23,4,37,54,51,7,17,26,24,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,25,Leopoldo Soledade,,San Diego (INT),INT,INT,05/19/2037,17,BRA,6' 2',180 lbs,Right,Right,0.5 Stars,1.5 Stars,1,1,1,1,4,1,1,1,1,1,10,1,1,1,1,1,1,1,57,10,Normal,Normal,Pull,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,83-85,83-85,3/4,Normal,1,2,1,1,2,53,27,55,25,20,20,58,28,24,30,9,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
SS,16,Jonathan Solis,,Pittsburgh (INT),INT,INT,03/12/2037,17,VEN,6' 0',165 lbs,Right,Right,0.5 Stars,1.5 Stars,1,1,1,1,1,3,1,1,1,1,6,10,1,1,1,1,1,1,57,25,Normal,Normal,Pull,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,89-91,91-93,3/4,Normal,1,1,13,11,8,57,33,33,30,19,27,26,42,55,60,71,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,29,Antonio Soto,,San Diego (INT),INT,INT,05/07/2037,17,DOM,6' 1',175 lbs,Right,Right,0.5 Stars,1.5 Stars,1,1,1,1,1,5,1,7,1,4,1,11,1,1,1,1,1,1,46,2,Normal,Pull,Pull,1,1,1,9,1,1,1,1,9,1,1,1,1,9,1,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,86-88,86-88,3/4,Normal,1,1,1,1,2,13,10,39,17,40,31,27,24,11,9,1,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,45,Edwin Soto,,Philadelphia (INT),INT,INT,06/21/2036,18,VEN,6' 1',170 lbs,Right,Right,0.5 Stars,2.0 Stars,10,12,9,6,1,6,13,11,10,11,5,11,11,9,9,4,1,3,84,71,Normal,Normal,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,1,7,9,5,24,11,56,7,69,27,40,62,31,21,28,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,4,Alfredo Soutomaior,,Colorado (INT),INT,INT,09/04/2037,17,VEN,5' 11',165 lbs,Right,Right,0.5 Stars,1.5 Stars,1,3,1,1,2,1,8,3,2,1,10,1,2,1,1,1,1,1,58,5,Normal,Normal,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,87-89,87-89,OTT,GB'er,1,1,4,3,2,10,9,12,1,54,27,30,58,38,28,50,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,23,Justin Squier,,-,-,-,06/26/2036,18,USA,6' 3',195 lbs,Right,Right,0.5 Stars,2.0 Stars,8,2,3,2,1,10,4,9,5,7,1,12,1,5,2,1,1,9,57,6,Normal,Spray,Normal,1,1,1,14,1,1,1,1,14,1,1,1,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,90-92,3/4,Normal,1,4,9,5,3,15,11,11,4,59,25,36,66,43,49,47,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
CF,5,Mitch Stappenbeck,,-,-,-,09/30/2036,17,USA,6' 4',190 lbs,Switch,Right,0.5 Stars,2.0 Stars,1,1,3,1,1,1,4,7,7,8,9,10,1,1,1,1,1,1,96,61,Normal,Ex. Pull,Normal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,88-90,88-90,OTT,GB'er,1,3,1,2,1,8,6,24,1,59,27,53,70,45,56,42,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
C,5,George Stewart,,-,-,-,06/17/2032,22,USA,6' 2',200 lbs,Right,Right,0.5 Stars,1.5 Stars,14,13,14,12,16,18,15,18,17,16,19,24,12,13,14,10,15,16,54,7,Normal,Normal,Spray,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,88-90,88-90,3/4,Normal,1,1,31,60,45,19,5,34,9,51,19,64,12,13,25,20,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
1B,10,Rob Stewart,,-,-,-,06/25/2033,21,USA,6' 0',200 lbs,Right,Right,0.5 Stars,2.0 Stars,22,22,19,17,13,23,24,25,21,21,14,28,22,20,18,16,12,21,22,10,Normal,Spray,Pull,1,3,1,1,4,1,2,1,1,3,1,3,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,85-87,3/4,Normal,1,1,6,5,7,10,24,10,15,41,43,11,22,23,24,25,0,0,.000,.000,.000,0.0,.000,.000,.000,0.00,0,0.0,-0.0,0.0,0.0,0.0,0,0,0.0,0,0.00,0.00,0.0,0.0,0.0,0.00
